time;lv Rx;lv Ry;lv Rz;lv Vx;lv Vy;lv Vz;sc Rx;sc Ry;sc Rz;sc Vx;sc Vy;sc Vz;rel dist;rel vel;stiff force
3.13;5727164.5701806;-930387.6344693425;3309838.450475905;-3459.1404639082643;2128.776728072112;6584.068890870718;5727163.911607282;-930387.2270974558;3309839.715396952;-3459.343585393809;2128.902372377746;6584.459026121334;1.483137189564163;0.45743889559332074;0.0
3.14;5727129.978393015;-930366.346639852;3309904.2909435006;-3459.217052876442;2128.789169975613;6584.024628060466;5727129.317788484;-930365.9380115223;3309905.5597659;-3459.42017435298;2128.914814275761;6584.414763294249;1.4877115784707555;0.4574388757302649;0.0
3.15;5727095.385839544;-930345.058685944;3309970.1309684636;-3459.293641381991;2128.801611594427;6583.980364369751;5727094.723203797;-930344.6488011712;3309971.4036922147;-3459.4967628494946;2128.9272558890716;6584.370499586647;1.4922859669965973;0.45743885580475196;0.0
3.16;5727060.79252019;-930323.7706076211;3310035.970550785;-3459.3702294249015;2128.8140529285524;6583.93609979858;5727060.127853228;-930323.3594664055;3310037.2471758886;-3459.5733508833423;2128.9396972176764;6584.326234998538;1.4968603558712141;0.4574388358187371;0.0
3.17;5727026.198434957;-930302.4824048863;3310101.8096904564;-3459.4468170051623;2128.8264939779874;6583.891834346957;5727025.531736781;-930302.0700072278;3310103.090216912;-3459.6499384545123;2128.9521382615744;6584.281969529926;1.5014347439515354;0.4574388157714925;0.0
3.18;5726991.603583851;-930281.1940777425;3310167.648387469;-3459.523404122764;2128.8389347427305;6583.847568014889;5726990.93485446;-930280.7804236412;3310168.932815276;-3459.726525562994;2128.9645790207633;6584.237703180817;1.5060091320318565;0.45743879566314016;0.0
3.19;5726957.007966876;-930259.9056261925;3310233.486641814;-3459.599990777696;2128.85137522278;6583.803300802381;5726956.337206271;-930259.4907156484;3310234.7749709724;-3459.803112208778;2128.9770194952416;6584.193435951218;1.510583519683054;0.4574387754936351;0.0
3.2;5726922.411584036;-930238.617050239;3310299.324453482;-3459.6765769699477;2128.863815418134;6583.75903270944;5726921.738792217;-930238.2008832522;3310300.6166839926;-3459.8796983918537;2128.989459685007;6584.149167841133;1.5151579077150021;0.45743875526244854;0.0
3.21;5726887.814435339;-930217.328349885;3310365.1618224652;-3459.7531626995087;2128.876255328791;6583.714763736072;5726887.139612305;-930216.9109264556;3310366.4579543266;-3459.9562841122106;2129.001899590059;6584.10489885057;1.5197322949051006;0.45743873497088494;0.0
3.22;5726853.216520784;-930196.0395251333;3310430.9987487537;-3459.8297479663693;2128.8886949547496;6583.670493882282;5726852.539666537;-930195.6208452614;3310432.2987819663;-3460.032869369838;2129.0143392103955;6584.060628979533;1.5243066821107774;0.45743871461756286;0.0
3.23;5726818.61784038;-930174.7505759868;3310496.83523234;-3459.9063327705185;2128.9011342960075;6583.626223148077;5726817.938954919;-930174.3306396723;3310498.139166903;-3460.1094541647262;2129.026778546014;6584.01635822803;1.5288810693008756;0.45743869420373884;0.0
3.24;5726784.01839413;-930153.4615024484;3310562.671273214;-3459.9829171119463;2128.9135733525636;6583.581951533462;5726783.337477455;-930153.0403096913;3310563.979109128;-3460.1860384968645;2129.0392175969137;6583.972086596066;1.5334554561094045;0.4574386737282333;0.0
3.25;5726749.41818204;-930132.1723045207;3310628.5068713673;-3460.0595009906424;2128.9260121244156;6583.537679038444;5726748.735234151;-930131.7498553214;3310629.8186086323;-3460.2626223662423;2129.0516563630927;6583.927814083647;1.5380298428220063;0.4574386531912961;0.0
3.2600000000000002;5726714.817204112;-930110.8829822069;3310694.342026792;-3460.1360844065966;2128.9384506115625;6583.493405663028;5726714.13222501;-930110.4592765651;3310695.657665407;-3460.33920577285;2129.0640948445493;6583.883540690779;1.542604228772288;0.4574386325944308;0.0
3.27;5726680.2154603535;-930089.5935355094;3310760.176739478;-3460.212667359798;2128.950888814002;6583.449131407221;5726679.528450036;-930089.1685734254;3310761.496279443;-3460.415788716677;2129.076533041282;6583.839266417468;1.5471786155012872;0.45743861193543506;0.0
3.2800000000000002;5726645.612950766;-930068.3039644315;3310826.011009417;-3460.289249850237;2128.963326731733;6583.404856271029;5726644.923909237;-930067.8777459052;3310827.334450732;-3460.4923711977126;2129.0889709532885;6583.79499126372;1.551753001006048;0.4574385912147579;0.0
3.29;5726611.0096753575;-930047.0142689758;3310891.8448366;-3460.365831877902;2128.975764364754;6583.360580254456;5726610.318602614;-930046.5867940073;3310893.1721792654;-3460.5689532159467;2129.1014085805677;6583.75071522954;1.5563273872895265;0.4574385704335788;0.0
3.3000000000000003;5726576.40563413;-930025.7244491451;3310957.678221019;-3460.4424134427845;2128.988201713062;6583.31630335751;5726575.712530173;-930025.2957177345;3310959.0094650337;-3460.645534771369;2129.113845923118;6583.706438314936;1.560901772778709;0.45743854959154173;0.0
3.31;5726541.800827091;-930004.4345049425;3311023.5111626647;-3460.518994544873;2129.0006387766566;6583.272025580197;5726541.10569192;-930004.0045170898;3311024.846308029;-3460.722115863969;2129.1262829809375;6583.6621605199125;1.5654761582359158;0.4574385286873744;0.0
3.3200000000000003;5726507.195254241;-929983.1444363706;3311089.3436615276;-3460.595575184157;2129.013075555536;6583.227746922522;5726506.498087858;-929982.7131920758;3311090.6827082415;-3460.7986964937368;2129.1387197540244;6583.617881844477;1.5700505436767254;0.4574385077231539;0.0
3.33;5726472.588915588;-929961.8542434323;3311155.1757176;-3460.6721553606267;2129.025512049698;6583.1834673844905;5726471.889717991;-929961.4217426956;3311156.5186656625;-3460.8752766606613;2129.151156242377;6583.573602288633;1.5746249283076608;0.4574384866973769;0.0
3.34;5726437.981811136;-929940.5639261305;3311221.0073308726;-3460.7487350742717;2129.037948259141;6583.13918696611;5726437.280582326;-929940.1301689519;3311222.3541802843;-3460.951856364733;2129.163592445994;6583.529321852388;1.579199313319347;0.4574384656102452;0.0
3.35;5726403.373940888;-929919.2734844681;3311286.8385013365;-3460.8253143250818;2129.0503841838636;6583.094905667386;5726402.670680867;-929918.8384708477;3311288.1892520967;-3461.028435605941;2129.176028364873;6583.485040535748;1.5837736970912162;0.45743844446155696;0.0
3.36;5726368.76530485;-929897.9829184478;3311352.669228983;-3460.9018931130463;2129.062819823864;6583.050623488324;5726368.0600136155;-929897.5466483856;3311354.0238810917;-3461.1050143842754;2129.1884639990135;6583.440758338719;1.588348081690176;0.4574384232521649;0.0
3.37;5726334.155903027;-929876.6922280726;3311418.4995138035;-3460.978471438155;2129.0752551791406;6583.006340428929;5726333.44858058;-929876.2547015686;3311419.8580672606;-3461.1815926997256;2129.200899348413;6583.3964752613065;1.592922465843615;0.4574384019821938;0.0
3.38;5726299.5457354225;-929855.4014133452;3311484.3293557884;-3461.0550493003975;2129.0876902496916;6582.96205648921;5726298.836381763;-929854.9626303996;3311485.6918105944;-3461.258170552281;2129.21333441307;6583.3521913035165;1.5974968499806568;0.45743838064989045;0.0
3.39;5726264.934802042;-929834.1104742686;3311550.15875493;-3461.1316266997637;2129.1001250355157;6582.917771669171;5726264.22341717;-929833.6704348814;3311551.525111084;-3461.334747941932;2129.225769192982;6583.307906465356;1.602071233704972;0.45743835925675835;0.0
3.4;5726230.3231028905;-929812.8194108454;3311615.9877112187;-3461.208203636243;2129.1125595366107;6582.8734859688175;5726229.609686806;-929812.3781150167;3311617.3579687206;-3461.4113248686676;2129.238203688149;6583.2636207468295;1.6066456173973116;0.4574383378029703;0.0
3.41;5726195.710637972;-929791.5282230788;3311681.8162246463;-3461.2847801098255;2129.1249937529747;6582.829199388156;5726194.995190674;-929791.0856708086;3311683.1903834958;-3461.4879013324776;2129.250637898568;6583.219334147943;1.6112200007244792;0.4574383162876256;0.0
3.42;5726161.09740729;-929770.2369109713;3311747.6442952035;-3461.3613561205;2129.137427684607;6582.784911927192;5726160.379928781;-929769.7931022597;3311749.0223554005;-3461.564477333352;2129.263071824238;6583.175046668704;1.6157943835741502;0.457438294711779;0.0
3.43;5726126.48341085;-929748.945474526;3311813.471922882;-3461.4379316682575;2129.1498613315052;6582.7406235859335;5726125.763901129;-929748.500409373;3311814.8538844264;-3461.64105287128;2129.2755054651566;6583.130758309118;1.6203687664557969;0.45743827307392404;0.0
3.44;5726091.868648658;-929727.6539137457;3311879.2991076726;-3461.5145067530866;2129.1622946936677;6582.696334364385;5726091.147107725;-929727.2075921514;3311880.6849705637;-3461.7176279462515;2129.287938821323;6583.086469069191;1.6249431484791965;0.4574382513749643;0.0
3.45;5726057.253120717;-929706.3622286331;3311945.1258495664;-3461.5910813749774;2129.174727771093;6582.6520442625515;5726056.529548572;-929705.9146505975;3311946.5156138046;-3461.794202558256;2129.3003718927353;6583.042178948927;1.6295175309317196;0.4574382296150988;0.0
3.46;5726022.636827032;-929685.0704191911;3312010.952148555;-3461.667655533919;2129.1871605637793;6582.60775328044;5726021.911223675;-929684.6215847144;3312012.34581414;-3461.8707767072833;2129.312804679391;6582.997887948335;1.6340919137338366;0.4574382077944044;0.0
3.47;5725988.019767608;-929663.7784854227;3312076.778004629;-3461.744229229902;2129.199593071725;6582.563461418057;5725987.29213304;-929663.3283945048;3312078.175571561;-3461.9473503933236;2129.3252371812896;6582.953596067418;1.6386662953117153;0.4574381859118296;0.0
3.48;5725953.401942449;-929642.4864273308;3312142.6034177803;-3461.8208024629153;2129.2120252949285;6582.519168675408;5725952.672276669;-929642.0350799718;3312144.004886058;-3462.0239236163657;2129.3376693984283;6582.909303306185;1.6432406769059913;0.45743816396887477;0.0
3.49;5725918.78335156;-929621.1942449178;3312208.4283879995;-3461.8973752329493;2129.2244572333875;6582.474875052499;5725918.051654569;-929620.7416411178;3312209.833757624;-3462.1004963763994;2129.3501013308064;6582.86500966464;1.6478150588654394;0.4574381419636357;0.0
3.5;5725884.163994946;-929599.901938187;3312274.2529152785;-3461.973947539993;2129.2368888871015;6582.430580549335;5725883.4302667435;-929599.4480779461;3312275.6621862487;-3462.177068673415;2129.3625329784218;6582.82071514279;1.6523894395850711;0.4574381198985453;0.0
3.5100000000000002;5725849.543872611;-929578.609507141;3312340.0769996075;-3462.050519384036;2129.2493202560677;6582.386285165923;5725848.808113197;-929578.1543904593;3312341.490171924;-3462.2536405074015;2129.374964341273;6582.7764197406395;1.6569638211153956;0.45743809777222527;0.0
3.52;5725814.92298456;-929557.3169517828;3312405.900640979;-3462.1270907650687;2129.261751340285;6582.34198890227;5725814.1851939345;-929556.8605786603;3312407.3177146404;-3462.330211878349;2129.3873954193577;6582.732123458196;1.6615382018194491;0.45743807558389693;0.0
3.5300000000000002;5725780.301330797;-929536.0242721152;3312471.7238393826;-3462.20366168308;2129.2741821397517;6582.29769175838;5725779.561508961;-929535.5666425518;3312473.14481439;-3462.406782786247;2129.399826212675;6582.687826295464;1.6661125829362284;0.4574380533343388;0.0
3.54;5725745.678911327;-929514.731468141;3312537.546594811;-3462.28023213806;2129.286612654466;6582.25339373426;5725744.93705828;-929514.2725821369;3312538.9714711634;-3462.4833532310845;2129.412256721223;6582.643528252452;1.670686962797613;0.4574380310246506;0.0
3.5500000000000003;5725711.055726156;-929493.438539863;3312603.3689072547;-3462.3568021299984;2129.299042884426;6582.209094829916;5725710.311841898;-929492.9783974184;3312604.797684952;-3462.5599232128525;2129.424686945;6582.599229329163;1.6752613430241698;0.4574380086528321;0.0
3.56;5725676.431775287;-929472.1454872842;3312669.190776705;-3462.433371658885;2129.3114728296305;6582.1647950453535;5725675.685859818;-929471.6840883989;3312670.623455747;-3462.63649273154;2129.437116884004;6582.554929525605;1.6798357228855543;0.45743798622010773;0.0
3.5700000000000003;5725641.807058725;-929450.8523104074;3312735.0122031523;-3462.509940724709;2129.3239024900777;6582.120494380578;5725641.059112045;-929450.3896550817;3312736.4487835397;-3462.713061787136;2129.4495465382333;6582.510628841783;1.684410103112111;0.45743796372647755;0.0
3.58;5725607.181576474;-929429.5590092354;3312800.833186589;-3462.58650932746;2129.3363318657657;6582.076192835597;5725606.431598583;-929429.0950974692;3312802.2736683213;-3462.7896303796315;2129.461975907687;6582.466327277703;1.6889844829095442;0.4574379411714928;0.0
3.59;5725572.55532854;-929408.265583771;3312866.653727006;-3462.663077467128;2129.348760956693;6582.031890410416;5725571.803319438;-929407.8004155644;3312868.0981100826;-3462.8661985090152;2129.4744049923625;6582.422024833372;1.6935588623098294;0.4574379185551533;0.0
3.6;5725537.928314926;-929386.9720340172;3312932.4738243944;-3462.739645143703;2129.3611897628575;6581.98758710504;5725537.174274615;-929386.5056093703;3312933.922108815;-3462.942766175277;2129.486833792259;6582.377721508795;1.698133241264594;0.4574378958778311;0.0
3.61;5725503.300535638;-929365.6783599767;3312998.2934787455;-3462.816212357174;2129.3736182842586;6581.943282919476;5725502.544464117;-929365.2106788895;3312999.7456645095;-3463.019333378407;2129.499262307374;6582.333417303978;1.7027076194250628;0.45743787313968004;0.0
3.62;5725468.6719906805;-929344.3845616524;3313064.11269005;-3462.892779107531;2129.386046520893;6581.89897785373;5725467.913887949;-929343.915624125;3313065.568777158;-3463.0959001183937;2129.5116905377063;6582.289112218928;1.7072819983642489;0.45743785033932166;0.0
3.63;5725434.042680058;-929323.0906390472;3313129.9314582995;-3462.969345394764;2129.3984744727604;6581.854671907807;5725433.282546116;-929322.6204450798;3313131.391446751;-3463.172466395228;2129.5241184832544;6582.24480625365;1.711856376857914;0.45743782747916;0.0
3.64;5725399.412603774;-929301.796592164;3313195.749783485;-3463.0459112188623;2129.410902139859;6581.810365081713;5725398.650438623;-929301.3251417563;3313197.21367328;-3463.2490322088993;2129.536546144016;6582.200499408149;1.7164307549864073;0.45743780455699007;0.0
3.65;5725364.781761834;-929280.5024210054;3313261.5676655984;-3463.122476579815;2129.4233295221866;6581.766057375456;5725364.017565473;-929280.0297141578;3313263.035456736;-3463.325597559397;2129.54897351999;6582.156191682433;1.721005132653801;0.4574377815736674;0.0
3.66;5725330.150154244;-929259.2081255744;3313327.3851046297;-3463.199041477613;2129.4357566197414;6581.721748789039;5725329.383926673;-929258.7341622869;3313328.8567971108;-3463.4021624467105;2129.561400611174;6582.111883076507;1.7255795107183427;0.4574377585293618;0.0
3.67;5725295.517781006;-929237.913705874;3313393.2021005712;-3463.2756059122453;2129.448183432522;6581.6774393224705;5725294.749522226;-929237.4384861465;3313394.6776943947;-3463.47872687083;2129.5738274175674;6582.067573590377;1.7301538875750435;0.4574377354234998;0.0
3.68;5725260.884642127;-929216.6191619068;3313459.0186534133;-3463.352169883701;2129.460609960527;6581.633128975755;5725260.114352137;-929216.1426857394;3313460.4981485796;-3463.5552908317454;2129.586253939168;6582.0232632240495;1.7347282652104616;0.45743771225713575;0.0
3.69;5725226.25073761;-929195.3244936757;3313524.834763148;-3463.428733391971;2129.4730362037544;6581.5888177489;5725225.47841641;-929194.8467610687;3313526.3181596566;-3463.6318543294456;2129.5986801759736;6581.97895197753;1.7393026424167564;0.4574376890297889;0.0
3.7;5725191.616067461;-929174.0297011837;3313590.650429765;-3463.505296437044;2129.4854621622026;6581.544505641909;5725190.841715052;-929173.5507121369;3313592.1377276164;-3463.7084173639205;2129.611106127983;6581.934639850825;1.7438770192095057;0.4574376657409625;0.0
3.71;5725156.980631683;-929152.7347844334;3313656.4656532574;-3463.58185901891;2129.49788783587;6581.50019265479;5725156.204248065;-929152.254538947;3313657.9568524505;-3463.78497993516;2129.6235317951946;6581.890326843939;1.7484513955731316;0.4574376423904546;0.0
3.72;5725122.344430282;-929131.4397434279;3313722.2804336157;-3463.658421137559;2129.510313224755;6581.455878787549;5725121.566015455;-929130.9582415019;3313723.77553415;-3463.861542043154;2129.6359571776065;6581.84601295688;1.7530257715396096;0.45743761897916585;0.0
3.73;5725087.707463262;-929110.1445781698;3313788.0947708306;-3463.73498279298;2129.5227383288557;6581.411564040191;5725086.927017226;-929109.6618198045;3313789.5937727066;-3463.9381036878913;2129.6483822752175;6581.801698189653;1.7576001474421363;0.45743759550709623;0.0
3.74;5725053.069730627;-929088.8492886622;3313853.9086648934;-3463.8115439851636;2129.53516314817;6581.367248412722;5725052.287253383;-929088.3652738574;3313855.4115681113;-3464.014664869362;2129.660807088025;6581.757382542263;1.7621745237737865;0.45743757197346996;0.0
3.75;5725018.4312323835;-929067.5538749078;3313919.7221157956;-3463.888104714098;2129.547587682697;6581.322931905149;5725017.64672393;-929067.0686036636;3313921.2289203545;-3464.0912255875564;2129.6732316160287;6581.713066014718;1.7667488992791651;0.4574375483785661;0.0
3.7600000000000002;5724983.791968535;-929046.2583369095;3313985.5351235284;-3463.9646649797746;2129.560011932435;6581.278614517477;5724983.005428872;-929045.771809226;3313987.0458294284;-3464.167785842463;2129.6856558592253;6581.668748607022;1.7713232747525682;0.4574375247223526;0.0
3.77;5724949.151939086;-929024.9626746702;3314051.347688083;-3464.041224782182;2129.572435897382;6581.234296249712;5724948.363368214;-929024.4748905475;3314052.862295324;-3464.2443456340725;2129.6980798176146;6581.6244303191825;1.7758976502259716;0.4574375010047845;0.0
3.7800000000000002;5724914.511144041;-929003.6668881925;3314117.1598094506;-3464.11778412131;2129.584859577536;6581.189977101861;5724913.7205419615;-929003.1778476306;3314118.678318032;-3464.3209049623742;2129.710503491194;6581.580111151205;1.7804720248886816;0.4574374772266373;0.0
3.79;5724879.869583405;-928982.3709774795;3314182.9714876222;-3464.1943429971484;2129.597282972896;6581.145657073928;5724879.076950117;-928981.8806804785;3314184.4938975438;-3464.3974638273576;2129.722926879962;6581.535791103095;1.7850463990902925;0.45743745338738245;0.0
3.8000000000000003;5724845.227257183;-928961.074942534;3314248.782722589;-3464.2709014096868;2129.6097060834604;6581.101336165922;5724844.432592686;-928960.583389094;3314250.309033851;-3464.4740222290125;2129.7353499839173;6581.491470174859;1.7896207741025962;0.457437429486773;0.0
3.81;5724810.5841653785;-928939.7787833589;3314314.593514343;-3464.347459358915;2129.622128909227;6581.057014377846;5724809.787469674;-928939.2859734799;3314316.1237269444;-3464.550580167329;2129.7477728030576;6581.447148366504;1.7941951479070593;0.45743740552545964;0.0
3.8200000000000003;5724775.940307997;-928918.4824999567;3314380.403862874;-3464.4240168448227;2129.6345514501936;6581.012691709707;5724775.141581085;-928917.9884336388;3314381.9379768153;-3464.6271376422956;2129.7601953373814;6581.402825678034;1.7987695216795467;0.45743738150296154;0.0
3.83;5724741.295685043;-928897.1860923307;3314446.213768174;-3464.5005738673995;2129.64697370636;6580.9683681615115;5724740.494926922;-928896.690769574;3314447.7517834553;-3464.7036946539033;2129.7726175868875;6581.358502109455;1.8033438958172063;0.45743735741841013;0.0
3.84;5724706.650296521;-928875.8895604836;3314512.023230234;-3464.577130426635;2129.6593956777233;6580.9240437332655;5724705.847507193;-928875.392981288;3314513.5651468546;-3464.780251202141;2129.785039551574;6581.3141776607745;1.8079182691925457;0.4574373332728759;0.0
3.85;5724672.004142436;-928854.5929044181;3314577.832249046;-3464.6536865225185;2129.6718173642826;6580.879718424974;5724671.1993219;-928854.095068784;3314579.3780670054;-3464.8568072869984;2129.7974612314392;6581.269852331998;1.812492642471958;0.45743730906696467;0.0
3.86;5724637.357222792;-928833.2961241372;3314643.6408245997;-3464.7302421550407;2129.6842387660354;6580.835392236645;5724636.550371049;-928832.7970320644;3314645.1905438984;-3464.9333629084654;2129.809882626481;6581.225526123131;1.817067014956256;0.45743728479896806;0.0
3.87;5724602.709537595;-928811.9992196438;3314709.4489568872;-3464.8067973241905;2129.696659882981;6580.791065168281;5724601.900654643;-928811.4988711324;3314711.002577525;-3465.0099180665316;2129.8223037366984;6581.18119903418;1.8216413886492135;0.45743726047116817;0.0
3.88;5724568.061086847;-928790.7021909405;3314775.2566459;-3464.8833520299577;2129.709080715117;6580.746737219892;5724567.250172689;-928790.2005859906;3314776.8141678763;-3465.0864727611865;2129.834724562089;6581.13687106515;1.826215760720785;0.45743723608078624;0.0
3.89;5724533.411870555;-928769.4050380305;3314841.0638916288;-3464.959906272332;2129.721501262442;6580.702408391481;5724532.59892519;-928768.9021766421;3314842.6253149435;-3465.16302699242;2129.8471451026517;6581.092542216049;1.8307901327439835;0.45743721162974826;0.0
3.9;5724498.761888723;-928748.1077609162;3314906.870694065;-3465.036460051303;2129.733921524954;6580.6580786830555;5724497.946912151;-928747.6036430895;3314908.4360187175;-3465.2395807602215;2129.8595653583848;6581.048212486881;1.8353645043544558;0.45743718711792947;0.0
3.91;5724464.111141356;-928726.8103596009;3314972.6770531996;-3465.1130133668603;2129.7463415026523;6580.613748094621;5724463.294133576;-928726.3049853358;3314974.2462791903;-3465.316134064581;2129.8719853292864;6581.003881877653;1.8399388768075968;0.45743716254450617;0.0
3.92;5724429.459628457;-928705.5128340871;3315038.482969024;-3465.189566218994;2129.758761195534;6580.569416626184;5724428.640589471;-928705.0062033839;3315040.056096352;-3465.392686905488;2129.884405015355;6580.95955038837;1.8445132475434247;0.4574371379093244;0.0
3.93;5724394.807350033;-928684.215184378;3315104.288441529;-3465.2661186076934;2129.771180603598;6580.52508427775;5724393.98627984;-928683.7072972364;3315105.865470195;-3465.4692392829324;2129.8968244165885;6580.9152180190395;1.8490876195510448;0.4574371132135637;0.0
3.94;5724360.154306087;-928662.917410476;3315170.0934707066;-3465.3426705329484;2129.7835997268426;6580.480751049324;5724359.331204686;-928662.4082668965;3315171.6744007096;-3465.5457911969033;2129.909243532986;6580.870884769666;1.8536619902712943;0.4574370884568201;0.0
3.95;5724325.500496624;-928641.6195123843;3315235.898056547;-3465.4192219947486;2129.7960185652664;6580.436416940913;5724324.675364017;-928641.1091123668;3315237.4828878874;-3465.622342647391;2129.9216623645448;6580.826550640257;1.8582363613886916;0.45743706363924774;0.0
3.96;5724290.845921649;-928620.3214901057;3315301.7021990423;-3465.4957729930834;2129.808437118867;6580.392081952523;5724290.018757835;-928619.8098336501;3315303.2909317194;-3465.698893634385;2129.934080911264;6580.782215630817;1.8628107317273717;0.4574370387602438;0.0
3.97;5724256.190581165;-928599.0233436429;3315367.505898183;-3465.5723235279424;2129.8208553876434;6580.3477460841605;5724255.361386145;-928598.5104307495;3315369.098532197;-3465.7754441578745;2129.946499173142;6580.737879741352;1.8673851020021004;0.45743701381955826;0.0
3.98;5724221.534475179;-928577.7250729989;3315433.309153961;-3465.648873599316;2129.833273371594;6580.303409335831;5724220.703248953;-928577.2109036676;3315434.905689311;-3465.85199421785;2129.9589171501766;6580.69354297187;1.871959471879681;0.45743698881796696;0.0
3.99;5724186.877603695;-928556.4266781764;3315499.1119663673;-3465.7254232071937;2129.845691070716;6580.25907170754;5724186.044346263;-928555.9112524075;3315500.7124030534;-3465.9285438143;2129.9713348423666;6580.649205322375;1.8765338412961627;0.4574369637555178;0.0
4.0;5724152.219966717;-928535.1281591784;3315564.9143353924;-3465.8019723515645;2129.8581084850093;6580.214733199294;5724151.384678079;-928534.6114769718;3315566.518673415;-3466.0050929472154;2129.98375224971;6580.604866792873;1.8811082111417678;0.4574369386314641;0.0
4.01;5724117.56156425;-928513.8295160077;3315630.7162610283;-3465.8785210324186;2129.870525614471;6580.170393811099;5724116.7242444055;-928513.3115773634;3315632.3245003866;-3466.0816416165853;2129.9961693722053;6580.560527383371;1.8856825805582496;0.4574369134467545;0.0
4.0200000000000005;5724082.902396298;-928492.5307486671;3315696.5177432657;-3465.9550692497455;2129.8829424591;6580.12605354296;5724082.063045248;-928492.0115535852;3315698.12988396;-3466.1581898223994;2130.0085862098504;6580.516187093874;1.8902569495611858;0.4574368882002385;0.0
4.03;5724048.242462866;-928471.2318571594;3315762.3187820963;-3466.031617003535;2129.8953590188944;6580.081712394885;5724047.401080611;-928470.7114056401;3315763.9348241254;-3466.2347375646473;2130.021002762644;6580.471845924389;1.8948313177058753;0.45743686289294155;0.0
4.04;5724013.5817639595;-928449.9328414876;3315828.1193775106;-3466.1081642937766;2129.907775293853;6580.037370366877;5724012.7383504985;-928449.4111335309;3315829.739320875;-3466.311284843319;2130.033419030585;6580.427503874921;1.8994056866612576;0.45743683752486375;0.0
4.05;5723978.920299582;-928428.6337016545;3315893.9195295004;-3466.1847111204597;2129.9201912839735;6579.993027458945;5723978.074854915;-928428.1107372604;3315895.5433742;-3466.3878316584037;2130.0458350136705;6580.383160945477;1.903980055219492;0.45743681209608206;0.0
4.0600000000000005;5723944.258069739;-928407.3344376629;3315959.719238057;-3466.261257483575;2129.9326069892545;6579.948683671094;5723943.410593866;-928406.8102168316;3315961.346984091;-3466.4643780098913;2130.0582507118993;6580.338817136062;1.9085544233002298;0.4574367866046413;0.0
4.07;5723909.595074434;-928386.0350495157;3316025.518503171;-3466.3378033831113;2129.9450224096945;6579.904339003329;5723908.745567357;-928385.5095722472;3316027.15015054;-3466.5409238977713;2130.0706661252702;6580.294472446683;1.9131287906022507;0.4574367610529934;0.0
4.08;5723874.931313672;-928364.7355372156;3316091.317324834;-3466.4143488190584;2129.957437545291;6579.859993455658;5723874.07977539;-928364.2088035101;3316092.9528735373;-3466.6174693220337;2130.0830812537815;6580.250126877345;1.917703158253865;0.45743673543934005;0.0
4.09;5723840.266787459;-928343.4359007657;3316157.1157030375;-3466.490893791406;2129.9698523960437;6579.815647028085;5723839.413217972;-928342.907910623;3316158.7551530744;-3466.6940142826684;2130.095496097431;6580.205780428055;1.9222775251431594;0.45743670976563366;0.0
4.1;5723805.601495798;-928322.1361401686;3316222.9136377717;-3466.567438300144;2129.98226696195;6579.771299720616;5723804.745895106;-928321.606893589;3316224.5569891427;-3466.770558779664;2130.107910656217;6580.161433098818;1.9268518919521052;0.45743668402996684;0.0
4.11;5723770.935438694;-928300.8362554274;3316288.711129029;-3466.643982345262;2129.994681243008;6579.726951533259;5723770.077806798;-928300.3057524109;3316290.3583817333;-3466.847102813011;2130.120324930138;6580.11708488964;1.931426258777448;0.4574366582328205;0.0
4.12;5723736.268616153;-928279.5362465448;3316354.5081767994;-3466.72052592675;2130.007095239217;6579.682602466018;5723735.408953051;-928279.0044870914;3316356.159330838;-3466.923646382699;2130.1327389191924;6580.072735800528;1.9360006259679632;0.45743663237534204;0.0
4.13;5723701.601028177;-928258.2361135236;3316420.304781075;-3466.7970690445964;2130.0195089505746;6579.638252518899;5723700.739333872;-928257.7030976334;3316421.9598364467;-3467.0001894887178;2130.1451526233786;6580.028385831487;1.9405749915370925;0.4574366064565089;0.0
4.14;5723666.932674773;-928236.9358563668;3316486.100941847;-3466.873611698792;2130.031922377079;6579.59390169191;5723666.068949264;-928236.4015840399;3316487.7598985513;-3467.076732131057;2130.157566042695;6579.984034982524;1.945149357090643;0.4574365804762442;0.0
4.15;5723632.263555945;-928215.635475077;3316551.896659106;-3466.9501538893264;2130.044335518729;6579.549549985055;5723631.39779923;-928215.0999463135;3316553.5595171433;-3467.1532743097055;2130.16997917714;6579.939683253644;1.9497237234229114;0.4574365544355225;0.0
4.16;5723597.593671697;-928194.3349696572;3316617.6919328435;-3467.026695616189;2130.0567483755226;6579.50519739834;5723596.725883778;-928193.7981844572;3316619.3586922134;-3467.2298160246537;2130.182392026711;6579.895330644853;1.9542980889444863;0.4574365283332442;0.0
4.17;5723562.923022035;-928173.0343401105;3316683.4867630512;-3467.1032368793694;2130.0691609474584;6579.460843931773;5723562.053202911;-928172.4962984739;3316685.1574237533;-3467.3063572758915;2130.1948045914073;6579.850977156158;1.9588724540689135;0.45743650216948645;0.0
4.18;5723528.251606961;-928151.7335864393;3316749.2811497194;-3467.1797776788576;2130.0815732345345;6579.416489585357;5723527.379756635;-928151.1942883664;3316750.9557117536;-3467.382898063408;2130.207216871227;6579.806622787563;1.963446818302299;0.4574364759447458;0.0
4.19;5723493.579426482;-928130.4327086468;3316815.07509284;-3467.2563180146435;2130.0939852367496;6579.3721343591005;5723492.705544952;-928129.8921541375;3316816.753556206;-3467.459438387193;2130.2196288661685;6579.762267539076;1.9680211829656271;0.45743644965812175;0.0
